assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_949987645.1,idTacGros1.1,Tachina grossa,141258,2023-04-29,2023,,,,,,2025-01-26
GCA_944452675.1,idTacLuri1.1,Tachina lurida,631329,2022-07-01,2022,,,,,,2025-01-26
GCA_963932245.1,icTacRufp1.1,Tachinus rufipes,1588496,2024-02-07,2024,,,,,,2025-01-26
GCF_015852505.1,mTacAcu1.pri,Tachyglossus aculeatus,9261,2020-12-09,2020,,,,,,2025-01-26
GCA_014155125.1,IMCB_Tgig_1.0,Tachypleus gigas,6852,2020-08-13,2020,,,,,,2025-01-26
GCA_004210375.1,ASM421037v1,Tachypleus tridentatus,6853,2019-04-03,2019,,,,,,2025-01-26
GCA_963506565.1,ilTacAcro4.1,Tachystola acroxantha,2561799,2023-09-20,2023,,,,,,2025-01-26
GCF_022655615.1,HZAU_PFXX_2.0,Tachysurus fulvidraco,1234273,2022-03-21,2022,,,,,,2025-01-26
GCA_040256215.1,ASM4025621v1,Tachysurus ussuriensis,1828414,2024-06-20,2024,,,,,,2025-01-26
GCF_030014155.1,HZAU_Pvac_v1,Tachysurus vachellii,175792,2023-05-16,2023,,,,,,2025-01-26
GCA_030848825.1,DD_mTadBra1_pri,Tadarida brasiliensis,9438,2023-08-22,2023,,,,,,2025-01-26
GCA_001923025.3,ASM192302v3,Taenia multiceps,94034,2018-10-05,2018,,,,,,2025-01-26
GCA_023968675.1,ASM2396867v1,Taenia pisiformis,85432,2022-06-28,2022,,,,,,2025-01-26
GCA_029959045.1,Taenioides_sp.chr.v1,Taenioides sp. WSHXM2023,3041818,2023-05-10,2023,,,,,,2025-01-26
GCF_003957565.2,bTaeGut1.4.pri,Taeniopygia guttata,59729,2021-05-04,2021,,,,,,2025-01-26
GCA_004026145.2,XU_Tbim_1.0,Takifugu bimaculatus,433685,2019-06-21,2019,,,,,,2025-01-26
GCF_003711565.1,ASM371156v2,Takifugu flavidus,433684,2019-08-16,2019,,,,,,2025-01-26
GCF_901000725.2,fTakRub1.2,Takifugu rubripes,31033,2019-06-05,2019,,,,,,2025-01-26
GCA_964330275.1,ilTalTubu1.hap1.1,Taleporia tubulosa,753433,2024-11-07,2024,,,,,,2025-01-26
GCA_964194135.1,mTalEur1.hap1.1,Talpa europaea,9375,2024-06-28,2024,,,,,,2025-01-26
GCA_023851605.1,mTamTet1.pri,Tamandua tetradactyla,48850,2022-06-22,2022,,,,,,2025-01-26
GCA_025594165.1,ASM2559416v1,Tamias sibiricus,64680,2022-10-06,2022,,,,,,2025-01-26
GCA_028673005.1,amnh_byu_tan,Tanypteryx hageni,476689,2023-02-22,2023,,,,,,2025-01-26
GCA_044509165.1,WHU_Tmel_v1,Taphozous melanopogon,187003,2024-11-06,2024,,,,,,2025-01-26
GCA_951812265.1,icTapBico1.1,Taphrorychus bicolor,105251,2023-07-14,2023,,,,,,2025-01-26
GCA_031878705.1,mTapInd1.hap2,Tapirus indicus,9802,2023-09-25,2023,,,,,,2025-01-26
GCA_028533255.1,Tapirus_terrestris_HiC,Tapirus terrestris,9801,2023-02-10,2023,,,,,,2025-01-26
GCA_964277315.1,icTarCana1.1,Tarphius canariensis,124803,2024-10-28,2024,,,,,,2025-01-26
GCA_009769465.1,bTauEry1.pri,Tauraco erythrolophus,121530,2019-12-19,2019,,,,,,2025-01-26
GCA_910589615.1,fTauBub2.1,Taurulus bubalis,61643,2021-07-07,2021,,,,,,2025-01-26
GCA_020745685.1,fTauAds1.pri.cur,Tautogolabrus adspersus,34787,2021-11-05,2021,,,,,,2025-01-26
GCA_029721355.1,KUTeg,Tegillarca granosa,220873,2023-04-18,2023,,,,,,2025-01-26
GCA_948473455.1,ilTelLucu1.1,Teleiodes luculella,1101163,2023-02-03,2023,,,,,,2025-01-26
GCA_020615435.1,ZJU_Trem_1.0,Telenomus remus,1569972,2021-11-04,2021,,,,,,2025-01-26
GCF_002237135.1,ASM223713v2,Teleopsis dalmanni,139649,2020-11-06,2020,,,,,,2025-01-26
GCA_933228915.1,fTelBon1.1,Telmatherina bonti,446457,2022-03-23,2022,,,,,,2025-01-26
GCA_030848805.2,Tlon_JGU_v1,Temnothorax longispinosus,300112,2024-12-23,2024,,,,,,2025-01-26
GCF_963966145.1,icTenMoli1.1,Tenebrio molitor,7067,2024-02-12,2024,,,,,,2025-01-26
GCA_030765045.1,ASM3076504v1,Tenodera sinensis,406589,2023-08-17,2023,,,,,,2025-01-26
GCA_963966615.1,iyTenAmoe1.1,Tenthredo amoena,520940,2024-02-24,2024,,,,,,2025-01-26
GCA_947538915.1,iyTenDist1.1,Tenthredo distinguenda,1385102,2022-12-09,2022,,,,,,2025-01-26
GCA_963992785.1,iyTenLivi1.1,Tenthredo livida,520905,2024-03-16,2024,,,,,,2025-01-26
GCA_943736025.1,iyTenMeso1.1,Tenthredo mesomela,222778,2022-06-24,2022,,,,,,2025-01-26
GCA_914767705.2,iyTenNoth1.2,Tenthredo notha,362091,2022-02-09,2022,,,,,,2025-01-26
GCA_963978835.1,iyTenScro1.1,Tenthredo scrophulariae,520932,2024-03-10,2024,,,,,,2025-01-26
GCA_949152475.1,wtTerLapi1.1,Terebella lapidaria,1131437,2023-04-08,2023,,,,,,2025-01-26
GCA_040782865.1,ASM4078286v1,Testudo graeca,86975,2024-07-19,2024,,,,,,2025-01-26
GCA_958299015.1,idTetFerr1.1,Tetanocera ferruginea,320963,2023-07-06,2023,,,,,,2025-01-26
GCA_963555595.1,ilTetOcul2.1,Tethea ocularis,997289,2023-10-02,2023,,,,,,2025-01-26
GCA_951216915.1,ilTetFluc1.1,Tetheella fluctuosa,721173,2023-05-11,2023,,,,,,2025-01-26
GCA_964345435.1,odTetCali1.2,Tethya californiana,283519,2024-11-29,2024,,,,,,2025-01-26
GCA_964277195.1,ASM96427719v1,Tethysbaena scabra,203899,2024-10-18,2024,,,,,,2025-01-26
GCA_963680715.1,qqTetMont2.1,Tetragnatha montana,500645,2023-12-07,2023,,,,,,2025-01-26
GCA_928718305.1,Tetramorium_bicarinatum_1.0,Tetramorium bicarinatum,219812,2022-02-02,2022,,,,,,2025-01-26
GCA_036759885.1,ASM3675988v1,Tetranychus piercei,93131,2024-02-22,2024,,,,,,2025-01-26
GCA_028476895.1,ASM2847689v1,Tetranychus truncatus,93132,2023-02-06,2023,,,,,,2025-01-26
GCA_036877765.1,tu.genome.baafs_v2,Tetranychus urticae,32264,2024-02-26,2024,,,,,,2025-01-26
GCA_951394365.1,bTetUro1.1,Tetrao urogallus,100830,2023-06-15,2023,,,,,,2025-01-26
GCA_042767175.1,4nRR_1.1,tetraploid Carassius auratus red var. x Megalobrama amblycephala,1200843,2024-10-10,2024,,,,,,2025-01-26
GCA_964058775.1,icTetFusc2.1,Tetropium fuscum,256650,2024-06-05,2024,,,,,,2025-01-26
GCF_902500255.1,fThaAma1.1,Thalassophryne amazonica,390379,2019-09-30,2019,,,,,,2025-01-26
GCA_023658055.1,Tpac_2.0,Thaleichthys pacificus,240832,2022-06-07,2022,,,,,,2025-01-26
GCA_948465475.1,ilThaMatu1.1,Thalpophila matura,987451,2023-02-03,2023,,,,,,2025-01-26
GCA_009823395.1,ASM982339v1,Thamnaconus septentrionalis,435163,2020-01-02,2020,,,,,,2025-01-26
GCF_009769535.1,rThaEle1.pri,Thamnophis elegans,35005,2019-12-23,2019,,,,,,2025-01-26
GCA_914767995.1,idTheAcut1.1,Thecocarcelia acutangulata,1918310,2021-09-16,2021,,,,,,2025-01-26
GCA_937620795.1,idTheAtra2.1,Thecophora atra,1219171,2022-05-03,2022,,,,,,2025-01-26
GCA_947397855.1,idTheSoli1.1,Thelaira solivaga,1918187,2022-12-04,2022,,,,,,2025-01-26
GCA_964194385.1,wgTheLage1.1,Themiste lageniformis,216211,2024-06-28,2024,,,,,,2025-01-26
GCA_964340815.1,odTheVald1.1,Thenea valdiviae,1006815,2024-11-20,2024,,,,,,2025-01-26
GCA_026168455.1,ASM2616845v1,Theocolax elegans,1462594,2022-11-14,2022,,,,,,2025-01-26
GCA_963970385.1,odTheSwin1.1,Theonella swinhoei,37505,2024-03-03,2024,,,,,,2025-01-26
GCA_939531255.2,ilTheBrit1.2,Thera britannica,987013,2022-09-22,2022,,,,,,2025-01-26
GCA_964188155.1,ilTheFirm3.hap1.1,Thera firmata,326957,2024-06-21,2024,,,,,,2025-01-26
GCA_964194115.1,ilTheJuni1.1,Thera juniperata,689108,2024-06-28,2024,,,,,,2025-01-26
GCA_947578465.1,ilTheObel3.1,Thera obeliscata,934896,2022-12-18,2022,,,,,,2025-01-26
GCA_033459515.1,ASM3345951v1,Theretra japonica,644662,2023-11-13,2023,,,,,,2025-01-26
GCA_963855945.1,idTheNobi1.1,Thereva nobilitata,1774267,2023-12-15,2023,,,,,,2025-01-26
GCA_949987705.1,idTheUnic2.1,Thereva unica,2867258,2023-04-29,2023,,,,,,2025-01-26
GCA_027580255.1,ASM2758025v1,Therioaphis trifolii,935269,2023-01-09,2023,,,,,,2025-01-26
GCA_020745775.1,bTheCae1.pri.cur,Theristicus caerulescens,1118847,2021-11-05,2021,,,,,,2025-01-26
GCA_964235325.1,izTheDome1.hap1.1,Thermobia domestica,89055,2024-08-31,2024,,,,,,2025-01-26
GCF_003255815.1,Tgel_1.0,Theropithecus gelada,9565,2018-06-19,2018,,,,,,2025-01-26
GCA_943138885.2,ilThoDeci1.2,Tholera decimalis,988041,2022-10-20,2022,,,,,,2025-01-26
GCA_031878665.1,mThoBot2.hap2,Thomomys bottae,10013,2023-09-25,2023,,,,,,2025-01-26
GCA_964274215.1,xbThrPhas3.hap1.1,Thracia phaseolina,1411927,2024-11-08,2024,,,,,,2025-01-26
GCA_045571655.1,ASM4557165v1,Thrips hawaiiensis,163894,2024-12-03,2024,,,,,,2025-01-26
GCA_040581495.1,ASM4058149v1,Thrips tabaci,161014,2024-07-11,2024,,,,,,2025-01-26
GCA_948477245.1,ilThuSene1.1,Thumatha senex,997290,2023-02-03,2023,,,,,,2025-01-26
GCF_914725855.1,fThuAlb1.1,Thunnus albacares,8236,2021-09-16,2021,,,,,,2025-01-26
GCF_910596095.1,fThuMac1.1,Thunnus maccoyii,8240,2021-07-07,2021,,,,,,2025-01-26
GCF_963924715.1,fThuThy2.1,Thunnus thynnus,8237,2024-01-29,2024,,,,,,2025-01-26
GCA_905147785.2,ilThyBati1.2,Thyatira batis,721163,2023-09-26,2023,,,,,,2025-01-26
GCA_007646695.3,UniMelb_ThyCyn2.0_hybrid_assembly,Thylacinus cynocephalus,9275,2022-04-04,2022,,,,,,2025-01-26
GCA_023634145.1,fThyThy.pri.20220222,Thymallus thymallus,36185,2022-06-02,2022,,,,,,2025-01-26
GCA_951805285.1,ilThyActe1.1,Thymelicus acteon,876078,2023-06-04,2023,,,,,,2025-01-26
GCA_963932265.1,ilThyLine1.1,Thymelicus lineola,218773,2024-02-07,2024,,,,,,2025-01-26
GCA_911387775.1,ilThySylv1.1,Thymelicus sylvestris,272628,2021-07-21,2021,,,,,,2025-01-26
GCA_963457665.1,xcThyRhom1.1,Thysanoteuthis rhombus,61751,2023-09-20,2023,,,,,,2025-01-26
GCA_030578255.1,ASM3057825v1,Tiaroga cobitis,86932,2023-08-08,2023,,,,,,2025-01-26
GCF_007210705.1,Tcal_SD_v2.1,Tigriopus californicus,6832,2019-07-29,2019,,,,,,2025-01-26
GCA_010645155.1,ASM1064515v1,Tigriopus japonicus,158387,2020-02-21,2020,,,,,,2025-01-26
GCA_948098905.1,ilTilAura1.1,Tiliacea aurago,988162,2023-01-09,2023,,,,,,2025-01-26
GCA_963921375.1,ilTilCitr1.1,Tiliacea citrago,988163,2024-01-08,2024,,,,,,2025-01-26
GCF_035046505.1,rTilSci1.hap2,Tiliqua scincoides,71010,2024-01-04,2024,,,,,,2025-01-26
GCA_958496195.1,ilTimComa1.1,Timandra comae,190366,2023-07-18,2023,,,,,,2025-01-26
GCA_002009905.3,tcristinae_0.3,Timema cristinae,61476,2017-04-13,2017,,,,,,2025-01-26
GCA_040436065.2,ASM4043606v2,Timema douglasi,61478,2024-12-06,2024,,,,,,2025-01-26
GCA_044715735.1,Tps_LRv5b_mtDNAv350,Timema poppense,170557,2024-11-08,2024,,,,,,2025-01-26
GCA_948150575.1,ilTinPell1.1,Tinea pellionella,41014,2023-01-18,2023,,,,,,2025-01-26
GCA_910589645.1,ilTinSemi1.1,Tinea semifulvella,1101063,2021-07-06,2021,,,,,,2025-01-26
GCA_905220615.1,ilTinTrin1.1,Tinea trinotella,1594354,2021-02-16,2021,,,,,,2025-01-26
GCA_042254865.1,BU_Tbis_1.0,Tineola bisselliella,93883,2024-09-25,2024,,,,,,2025-01-26
GCA_944319695.1,iyTipFemo1.1,Tiphia femorata,330862,2022-06-30,2022,,,,,,2025-01-26
GCA_963556175.1,idTipConf1.1,Tipula confusa,2881124,2023-12-07,2023,,,,,,2025-01-26
GCA_963556165.1,idTipHelv1.1,Tipula helvola,2867262,2023-12-07,2023,,,,,,2025-01-26
GCA_963932295.1,idTipLate1.1,Tipula lateralis,2025111,2024-02-07,2024,,,,,,2025-01-26
GCA_951394425.1,idTipUnca1.1,Tipula unca,2867263,2023-06-16,2023,,,,,,2025-01-26
GCA_958295665.1,idTipVern1.1,Tipula vernalis,2741129,2023-07-06,2023,,,,,,2025-01-26
GCA_964339175.1,ilTitTari1.hap1.1,Tithorea tarricina,722279,2024-11-14,2024,,,,,,2025-01-26
GCA_959613345.1,idTolCing1.1,Tolmerus cingulatus,2884231,2023-07-23,2023,,,,,,2025-01-26
GCA_020055645.1,ASM2005564v1,Tomocerus qinae,1765738,2021-09-21,2021,,,,,,2025-01-26
GCF_030247195.1,ASM3024719v1,Topomyia yanbarensis,2498891,2023-06-12,2023,,,,,,2025-01-26
GCA_947859335.1,ilTorAlte1.1,Tortricodes alternella,116138,2023-01-09,2023,,,,,,2025-01-26
GCA_963241965.1,ilTorViri5.1,Tortrix viridana,311328,2023-08-20,2023,,,,,,2025-01-26
GCA_036365515.1,ZJU_Daio_1.0,Torymus aiolomorphi,3076520,2024-02-06,2024,,,,,,2025-01-26
GCA_041937245.1,UF_Toli_1.0,Toumeyella liriodendri,3140520,2024-09-18,2024,,,,,,2025-01-26
GCA_963691655.1,idToxMuli2.1,Toxonevra muliebris,2725530,2023-12-07,2023,,,,,,2025-01-26
GCF_029784135.1,ASM2978413v1,Toxorhynchites rutilus septentrionalis,329112,2023-04-19,2023,,,,,,2025-01-26
GCA_016801885.1,ASM1680188v1,Toxotes chatareus,270537,2021-02-04,2021,,,,,,2025-01-26
GCF_017976425.1,fToxJac2.pri,Toxotes jaculatrix,941984,2021-04-15,2021,,,,,,2025-01-26
GCF_013100865.1,CAS_Tse_1.0,Trachemys scripta elegans,31138,2020-05-15,2020,,,,,,2025-01-26
GCA_022709315.2,Tov_assembly_3.0,Trachinotus ovatus,173339,2024-08-13,2024,,,,,,2025-01-26
GCA_028533065.1,Trachops_cirrhosus_HiC,Trachops cirrhosus,148073,2023-02-09,2023,,,,,,2025-01-26
GCA_045865225.1,Traja_1.0,Trachurus japonicus,83875,2024-08-27,2024,,,,,,2025-01-26
GCA_905171665.2,fTraTra1.2,Trachurus trachurus,36212,2021-11-26,2021,,,,,,2025-01-26
GCA_040438115.1,ASM4043811v1,Tragelaphus eurycerus isaaci,2878564,2024-07-02,2024,,,,,,2025-01-26
GCA_028551375.1,Tremarctos_ornatus_HiC,Tremarctos ornatus,9638,2023-02-09,2023,,,,,,2025-01-26
GCA_964276685.1,iiTriBico1.hap1.1,Triaenodes bicolor,699847,2024-10-28,2024,,,,,,2025-01-26
GCA_964198125.1,ihTriDimi1.hap1.1,Triatoma dimidiata,72491,2024-07-12,2024,,,,,,2025-01-26
GCA_964656535.1,ilTriPara1.hap1.1,Triaxomera parasitella,1448927,2025-01-02,2025,,,,,,2025-01-26
GCF_031307605.1,icTriCast1.1,Tribolium castaneum,7070,2023-09-14,2023,,,,,,2025-01-26
GCA_019155225.1,Tcon_1.0,Tribolium confusum,7071,2021-07-07,2021,,,,,,2025-01-26
GCA_939628115.1,Tfree1.0,Tribolium freemani,7072,2022-06-24,2022,,,,,,2025-01-26
GCA_046562895.1,mTriInu1 haplotype 2,Trichechus inunguis,9777,2025-01-08,2025,,,,,,2025-01-26
GCA_002221485.1,ASM222148v1,Trichinella murrelli,144512,2017-07-26,2017,,,,,,2025-01-26
GCA_000181795.3,ASM18179v3,Trichinella spiralis,6334,2019-01-10,2019,,,,,,2025-01-26
GCA_964416535.1,ilTriCrat1.hap1.1,Trichiura crataegi,988167,2024-12-05,2024,,,,,,2025-01-26
GCA_046254865.1,ASM4625486v1,Trichiurus japonicus,235211,2024-12-23,2024,,,,,,2025-01-26
GCA_944472135.2,tdTriRege1.2,Trichobilharzia regenti,157069,2022-09-15,2022,,,,,,2025-01-26
GCA_944472155.2,tdTriSzid1.2,Trichobilharzia szidati,157070,2022-09-15,2022,,,,,,2025-01-26
GCA_045269175.1,ASM4526917v1,Trichogramma chilonis,53598,2024-11-25,2024,,,,,,2025-01-26
GCA_949775025.1,idTriPrae1.1,Tricholauxania praeusta,1824988,2023-04-07,2023,,,,,,2025-01-26
GCF_030014385.1,fTriRos1.hap1,Trichomycterus rosablanca,2290929,2023-05-16,2023,,,,,,2025-01-26
GCF_003590095.1,tn1,Trichoplusia ni,7111,2018-09-24,2018,,,,,,2025-01-26
GCA_030407085.1,ASM3040708v1,Trichopria drosophilae,1507179,2023-07-07,2023,,,,,,2025-01-26
GCA_964341415.1,ilTriCarp1.hap1.1,Trichopteryx carpinata,505408,2024-11-28,2024,,,,,,2025-01-26
GCA_963978905.1,nxTriColu2.1,Trichostrongylus colubriformis,6319,2024-03-10,2024,,,,,,2025-01-26
GCF_011100635.1,mTriVul1.pri,Trichosurus vulpecula,9337,2020-03-10,2020,,,,,,2025-01-26
GCA_964273465.1,xgTriPull8.1,Tricolia pullus,335759,2024-10-04,2024,,,,,,2025-01-26
GCA_943736015.1,xbTriCroc3.1,Tridacna crocea,80833,2022-06-24,2022,,,,,,2025-01-26
GCA_963210305.1,xbTriDera4.1,Tridacna derasa,80831,2023-08-19,2023,,,,,,2025-01-26
GCA_945859785.2,xbTriGiga4.2,Tridacna gigas,80829,2022-09-22,2022,,,,,,2025-01-26
GCA_045685785.1,ASM4568578v1,Tridacna maxima,80832,2024-12-04,2024,,,,,,2025-01-26
GCA_963675345.1,kaTriClin1.1,Trididemnum clinides,641091,2023-12-07,2023,,,,,,2025-01-26
GCA_964006365.1,kaTriMini1.1,Trididemnum miniatum,1128088,2024-03-19,2024,,,,,,2025-01-26
GCA_963965965.1,kaTriNubi1.1,Trididemnum nubilum,644239,2024-02-11,2024,,,,,,2025-01-26
GCA_964659535.1,idTriFrot2.hap1.1,Trigonometopus frontalis,2725545,2025-01-02,2025,,,,,,2025-01-26
GCA_030269945.2,ASM3026994v2,Trilocha varians,941097,2023-06-16,2023,,,,,,2025-01-26
GCA_029783895.1,ASM2978389v1,Triplophysa bombifrons,1652672,2023-04-18,2023,,,,,,2025-01-26
GCF_015846415.1,ASM1584641v1,Triplophysa dalaica,1582913,2020-12-11,2020,,,,,,2025-01-26
GCA_041430785.1,ASM4143078v1,Triplophysa lixianensis,1783475,2024-08-23,2024,,,,,,2025-01-26
GCF_024868665.1,Trosa_1v2,Triplophysa rosa,992332,2022-09-14,2022,,,,,,2025-01-26
GCA_008369825.1,ASM836982v1,Triplophysa tibetana,1572043,2019-09-12,2019,,,,,,2025-01-26
GCA_033220385.1,ASM3322038v1,Triplophysa yarkandensis,1677794,2023-11-03,2023,,,,,,2025-01-26
GCA_947095525.1,ilTriEmor1.1,Trisateles emortualis,753441,2022-10-21,2022,,,,,,2025-01-26
GCA_964204655.1,aTriCri1.1,Triturus cristatus,8323,2024-07-31,2024,,,,,,2025-01-26
GCA_963932185.1,qqTroExca7.1,Troglohyphantes excavatus,1977180,2024-02-07,2024,,,,,,2025-01-26
GCA_020746105.1,bTroSur1.pri.cur,Trogon surrucura,297711,2021-11-05,2021,,,,,,2025-01-26
GCA_033220335.2,CUHK_Taea_v1,Troides aeacus,501369,2023-12-07,2023,,,,,,2025-01-26
GCA_964056705.1,ihTroLuri1.hap2.1,Troilus luridus,1545368,2024-05-18,2024,,,,,,2025-01-26
GCA_949699805.1,iyTroLine1.1,Tromatobia lineatoria,2776060,2023-04-07,2023,,,,,,2025-01-26
GCA_963989405.1,iyTryAtte1.1,Trypoxylon attenuatum,1889570,2024-03-14,2024,,,,,,2025-01-26
GCA_023509865.1,ZAFU_TdicV1,Trypoxylus dichotomus,273928,2022-05-25,2022,,,,,,2025-01-26
GCA_956483605.1,ihTubSali1.1,Tuberolachnus salignus,96551,2023-07-14,2023,,,,,,2025-01-26
GCA_964204645.2,tnTubPoly1.2,Tubulanus polymorphus,672921,2024-12-06,2024,,,,,,2025-01-26
GCA_033439345.1,KIZ version 2,Tupaia chinensis,246437,2023-11-09,2023,,,,,,2025-01-26
GCA_963969345.1,nrTurAcet1.1,Turbatrix aceti,114909,2024-02-26,2024,,,,,,2025-01-26
GCA_964204835.1,jaTurReni1.1,Turbinaria reniformis,1381352,2024-07-27,2024,,,,,,2025-01-26
GCA_039566895.2,ASM3956689v2,Turritopsis rubra,367916,2024-05-17,2024,,,,,,2025-01-26
GCF_011762595.1,mTurTru1.mat.Y,Tursiops truncatus,9739,2020-03-27,2020,,,,,,2025-01-26
GCA_029230345.1,ZJU_Tuta_1.1,Tuta absoluta,702717,2023-03-20,2023,,,,,,2025-01-26
GCA_947561695.1,ilTyrJaco4.1,Tyria jacobaeae,179666,2022-12-11,2022,,,,,,2025-01-26
GCA_964288745.1,ilTytLuct1.hap1.1,Tyta luctuosa,988042,2024-10-28,2024,,,,,,2025-01-26
GCA_950022985.1,ilUdeFerr1.1,Udea ferrugalis,1002954,2023-06-27,2023,,,,,,2025-01-26
GCA_964340995.1,ilUdeNume1.hap1.1,Udea numeralis,1002969,2024-11-21,2024,,,,,,2025-01-26
GCA_947369235.1,ilUdeOliv2.1,Udea olivalis,1002971,2022-12-04,2022,,,,,,2025-01-26
GCA_965112455.1,icUlePlan3.1,Uleiota planata,346868,2025-01-23,2025,,,,,,2025-01-26
GCF_026930045.1,Udiv.v.3.1,Uloborus diversus,327109,2022-12-19,2022,,,,,,2025-01-26
GCA_040954815.1,ASM4095481v1,Ulomoides dermestoides,1552300,2024-08-01,2024,,,,,,2025-01-26
GCA_040894045.1,UPYG_1.0,Umbra pygmaea,75934,2024-07-30,2024,,,,,,2025-01-26
GCF_029784155.1,ASM2978415v1,Uranotaenia lowii,190385,2023-04-19,2023,,,,,,2025-01-26
GCA_034190875.2,Mju_Uu_1.0,Urechis unicinctus,6432,2023-12-20,2023,,,,,,2025-01-26
GCA_045843765.1,mUroPar1.hap2,Urocitellus parryii,9999,2024-12-12,2024,,,,,,2025-01-26
GCA_032313775.1,UCinereo1.0,Urocyon cinereoargenteus,55040,2023-10-04,2023,,,,,,2025-01-26
GCA_028551405.1,Uromys_caudimaculatus_HiC,Uromys caudimaculatus,36800,2023-02-09,2023,,,,,,2025-01-26
GCA_960531455.1,idUroCard1.1,Urophora cardui,503482,2023-07-26,2023,,,,,,2025-01-26
GCF_023065955.2,UrsArc2.0,Ursus arctos,9644,2023-05-22,2023,,,,,,2025-01-26
GCA_963556495.2,fValHis1.1_MT,Valencia hispanica,195855,2023-12-06,2023,,,,,,2025-01-26
GCA_040549115.1,FSUJ_Vv19_v1.0,Vandiemenella viatica,431949,2024-07-08,2024,,,,,,2025-01-26
GCF_905147765.1,ilVanAtal1.2,Vanessa atalanta,42275,2021-09-28,2021,,,,,,2025-01-26
GCF_905220365.1,ilVanCard2.1,Vanessa cardui,171605,2021-02-16,2021,,,,,,2025-01-26
GCF_037043105.1,ilVanTame1 primary haplotype,Vanessa tameamea,334116,2024-03-07,2024,,,,,,2025-01-26
GCA_028533085.1,Varecia_variegata_HiC,Varecia variegata,9455,2023-02-10,2023,,,,,,2025-01-26
GCF_019457755.1,ASM1945775v1,Venturia canescens,32260,2021-08-09,2021,,,,,,2025-01-26
GCA_964200665.2,xbVenVerr6.1,Venus verrucosa,55715,2024-11-09,2024,,,,,,2025-01-26
GCA_951394065.1,ilVenCamb1.1,Venusia cambrica,572911,2023-05-13,2023,,,,,,2025-01-26
GCA_026259375.1,ASM2625937v1,Verasper variegatus,82366,2022-11-23,2022,,,,,,2025-01-26
GCF_910589235.1,iyVesCrab1.2,Vespa crabro,7445,2022-02-09,2022,,,,,,2025-01-26
GCF_912470025.1,iVesVel2.1,Vespa velutina,202808,2021-08-14,2021,,,,,,2025-01-26
GCA_963924515.1,mVesMur1.1,Vespertilio murinus,59485,2024-01-29,2024,,,,,,2025-01-26
GCA_905340365.1,iyVesGerm1.1,Vespula germanica,30212,2021-03-25,2021,,,,,,2025-01-26
GCF_014466175.1,ASM1446617v1,Vespula pensylvanica,30213,2020-09-09,2020,,,,,,2025-01-26
GCF_905475345.1,iyVesVulg1.1,Vespula vulgaris,7454,2021-04-15,2021,,,,,,2025-01-26
GCF_026979565.1,bVidCha1 merged haplotype,Vidua chalybeata,81927,2022-12-21,2022,,,,,,2025-01-26
GCF_024509145.1,ASM2450914v1,Vidua macroura,187451,2022-08-03,2022,,,,,,2025-01-26
GCA_951394055.1,idVilCing2.1,Villa cingulata,2753613,2023-05-13,2023,,,,,,2025-01-26
GCA_022828995.1,ASM2282899v1,Vimba vimba,155067,2022-04-08,2022,,,,,,2025-01-26
GCA_964194415.1,rVipBer3.hap1.1,Vipera berus,31155,2024-06-28,2024,,,,,,2025-01-26
GCA_024294585.1,rVipLat1.pri,Vipera latastei,246179,2022-07-20,2022,,,,,,2025-01-26
GCA_947247035.1,rVipUrs1.1,Vipera ursinii,103942,2022-10-30,2022,,,,,,2025-01-26
GCA_949129095.1,idVolBomb1.1,Volucella bombylans,1352473,2023-04-08,2023,,,,,,2025-01-26
GCA_907269105.1,idVolInan1.1,Volucella inanis,226151,2021-05-19,2021,,,,,,2025-01-26
GCA_928272305.1,idVolInfl1.1,Volucella inflata,226149,2022-02-01,2022,,,,,,2025-01-26
GCA_963966105.1,idVolZona1.1,Volucella zonaria,511121,2024-02-11,2024,,,,,,2025-01-26
GCA_028626985.1,vu-2k,Vombatus ursinus,29139,2023-02-16,2023,,,,,,2025-01-26
GCA_030463245.1,zhanglab2022,Vulpes corsac,9629,2023-07-18,2023,,,,,,2025-01-26
GCA_024500485.1,ASM2450048v1,Vulpes ferrilata,561074,2022-08-01,2022,,,,,,2025-01-26
GCF_018345385.1,ASM1834538v1,Vulpes lagopus,494514,2021-05-12,2021,,,,,,2025-01-26
GCA_964106825.2,mVulVul1.hap1.2,Vulpes vulpes,9627,2024-06-27,2024,,,,,,2025-01-26
GCA_039700855.1,ASM3970085v1,Vultur gryphus,8924,2024-05-21,2024,,,,,,2025-01-26
GCF_963576615.1,tzWatSuba1.1,Watersipora subatra,2589382,2023-11-03,2023,,,,,,2025-01-26
GCA_929442735.1,ilWatBina1.1,Watsonalla binaria,721165,2022-02-09,2022,,,,,,2025-01-26
GCA_964035505.1,ilWatCult2.1,Watsonalla cultraria,721166,2024-04-29,2024,,,,,,2025-01-26
GCA_041381225.1,ASM4138122v1,Whitmania acranulata,1329092,2024-08-21,2024,,,,,,2025-01-26
GCA_041381185.1,ASM4138118v1,Whitmania laevis,307844,2024-08-21,2024,,,,,,2025-01-26
GCA_041430665.1,ASM4143066v1,Whitmania pigra,486152,2024-08-23,2024,,,,,,2025-01-26
